Employee_ID,Company_ID,Name,Job_Title,Email,Phone
E02589,C0513,B**** K*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02590,C0438,D**** K*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02591,C0290,A**** A*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02592,C0707,C**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02593,C0717,N**** S*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02594,C0070,T**** U*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02595,C0535,B**** Y*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02596,C0506,L**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02597,C0128,C**** A*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02598,C0419,C**** A*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02599,C0002,E**** C*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E02600,C0575,B**** K*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02601,C0097,D**** A*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02602,C0694,T**** A*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02603,C0309,L**** C*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E02604,C0454,L**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02605,C0448,A**** G*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02606,C0687,S**** O*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02607,C0143,E**** P*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02608,C0127,A**** C*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02609,C0672,Z**** A*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02610,C0390,M**** O*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02611,C0330,O**** K*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02612,C0386,A**** K*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02613,C0281,C**** U*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02614,C0457,C**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02615,C0002,N**** A*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02616,C0443,B**** S*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02617,C0015,D**** U*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02618,C0726,K**** K*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E02619,C0436,A**** O*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02620,C0014,E**** A*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02621,C0468,Z**** O*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02622,C0120,S**** Y*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02623,C0038,N**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02624,C0334,C**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02625,C0715,S**** O*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02626,C0306,D**** O*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02627,C0066,S**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02628,C0010,M**** K*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02629,C0110,M**** Y*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02630,C0237,M**** Y*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02631,C0300,D**** K*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E02632,C0111,Z**** Y*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02633,C0712,B**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02634,C0414,B**** Y*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02635,C0323,S**** Y*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02636,C0481,A**** K*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E02637,C0026,D**** S*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02638,C0417,B**** D*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02639,C0015,B**** G*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02640,C0011,E**** D*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02641,C0326,O**** Y*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02642,C0463,T**** A*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02643,C0413,C**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02644,C0661,K**** A*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E02645,C0183,A**** K*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E02646,C0255,B**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02647,C0024,T**** O*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02648,C0432,A**** K*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02649,C0236,B**** A*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02650,C0624,M**** A*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02651,C0088,M**** D*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02652,C0084,A**** P*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E02653,C0373,D**** Y*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02654,C0677,A**** G*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02655,C0595,D**** P*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02656,C0688,B**** A*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02657,C0388,B**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02658,C0216,B**** C*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02659,C0548,N**** Y*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02660,C0456,S**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02661,C0553,B**** P*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E02662,C0672,C**** D*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02663,C0068,E**** D*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02664,C0022,N**** C*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02665,C0426,E**** A*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E02666,C0180,M**** U*******,Infrastructure Engineer,svktekninjas@gmail.com,415-238-0082
E02667,C0195,B**** Y*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02668,C0339,O**** U*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02669,C0102,B**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02670,C0233,A**** Y*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02671,C0477,S**** A*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02672,C0649,L**** U*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02673,C0528,B**** D*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E02674,C0038,E**** D*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02675,C0241,S**** Y*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02676,C0047,E**** Y*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E02677,C0111,B**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02678,C0232,C**** D*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02679,C0518,S**** G*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02680,C0167,B**** S*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02681,C0330,C**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02682,C0056,E**** A*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02683,C0231,B**** K*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02684,C0239,A**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02685,C0573,D**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02686,C0256,A**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02687,C0223,Z**** A*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02688,C0013,T**** G*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02689,C0301,Z**** G*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02690,C0156,O**** K*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02691,C0250,A**** Y*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02692,C0504,A**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02693,C0418,C**** A*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02694,C0431,S**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02695,C0288,E**** Y*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02696,C0512,E**** G*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02697,C0561,O**** A*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02698,C0240,E**** A*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02699,C0193,A**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02700,C0473,S**** Y*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02701,C0002,T**** Y*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02702,C0641,S**** K*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02703,C0507,O**** G*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02704,C0344,B**** Y*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02705,C0393,B**** D*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02706,C0643,M**** O*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02707,C0573,Z**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02708,C0166,O**** D*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02709,C0577,M**** Y*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02710,C0107,O**** U*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E02711,C0162,L**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02712,C0103,E**** D*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02713,C0240,E**** D*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02714,C0555,E**** Y*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02715,C0507,O**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02716,C0567,B**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02717,C0187,D**** A*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02718,C0580,O**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02719,C0030,L**** U*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02720,C0490,B**** O*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02721,C0088,S**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02722,C0589,E**** K*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02723,C0692,D**** C*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02724,C0089,B**** D*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02725,C0559,S**** S*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02726,C0552,D**** C*******,QA Technician,svktekninjas@gmail.com,415-238-0082
E02727,C0070,Z**** A*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02728,C0363,B**** Y*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02729,C0014,E**** K*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02730,C0699,N**** C*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02731,C0209,D**** S*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02732,C0643,A**** O*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02733,C0565,Z**** C*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02734,C0106,Z**** A*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02735,C0006,O**** C*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02736,C0551,N**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02737,C0726,C**** A*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02738,C0449,M**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02739,C0104,Z**** Y*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E02740,C0669,E**** K*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E02741,C0475,D**** Y*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02742,C0379,N**** S*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02743,C0258,B**** U*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02744,C0644,Z**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02745,C0422,N**** O*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02746,C0720,Z**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02747,C0147,E**** G*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02748,C0524,O**** O*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02749,C0120,S**** S*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02750,C0109,C**** K*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02751,C0423,N**** Y*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02752,C0150,S**** A*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02753,C0450,S**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02754,C0599,E**** K*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E02755,C0572,T**** K*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02756,C0115,T**** U*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02757,C0486,A**** O*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02758,C0228,C**** S*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02759,C0342,M**** P*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02760,C0372,S**** D*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02761,C0710,S**** A*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02762,C0376,C**** A*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02763,C0364,K**** K*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02764,C0466,C**** U*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02765,C0046,C**** K*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02766,C0203,E**** C*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02767,C0642,N**** P*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02768,C0034,B**** D*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E02769,C0086,E**** O*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02770,C0351,S**** U*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02771,C0043,E**** D*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02772,C0563,E**** A*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02773,C0734,K**** S*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E02774,C0276,T**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02775,C0412,L**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02776,C0603,S**** Y*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02777,C0151,M**** K*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02778,C0152,S**** K*******,Operations Analyst,svktekninjas@gmail.com,415-238-0082
E02779,C0075,M**** Y*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02780,C0730,B**** D*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02781,C0290,B**** O*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02782,C0544,B**** D*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02783,C0693,E**** C*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02784,C0511,N**** A*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E02785,C0634,B**** A*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02786,C0599,S**** Y*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02787,C0164,K**** U*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02788,C0199,E**** K*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E02789,C0639,Z**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02790,C0603,E**** D*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02791,C0477,M**** A*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02792,C0453,O**** K*******,Data Centre Operator,svktekninjas@gmail.com,415-238-0082
E02793,C0188,A**** K*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02794,C0553,S**** P*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02795,C0404,E**** U*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E02796,C0198,C**** D*******,Quality-by-Design Engineer,svktekninjas@gmail.com,415-238-0082
E02797,C0255,E**** K*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02798,C0561,O**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02799,C0229,S**** U*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E02800,C0094,O**** K*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02801,C0244,S**** U*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02802,C0587,E**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02803,C0616,M**** S*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02804,C0358,N**** Y*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02805,C0444,Z**** Y*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E02806,C0501,B**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02807,C0687,S**** A*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02808,C0510,N**** A*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E02809,C0110,B**** A*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02810,C0587,T**** A*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02811,C0272,B**** A*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02812,C0519,B**** A*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02813,C0106,D**** Y*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02814,C0410,Z**** A*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02815,C0502,A**** K*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02816,C0271,O**** D*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02817,C0202,B**** K*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02818,C0553,C**** Y*******,Ops Coordinator,svktekninjas@gmail.com,415-238-0082
E02819,C0493,S**** U*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02820,C0129,B**** K*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E02821,C0447,S**** O*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02822,C0554,A**** C*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02823,C0496,C**** Y*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02824,C0728,K**** A*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02825,C0609,B**** C*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02826,C0656,A**** S*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02827,C0562,B**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02828,C0119,Z**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02829,C0141,E**** C*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02830,C0006,B**** U*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02831,C0094,O**** U*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02832,C0141,Z**** A*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02833,C0434,T**** C*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02834,C0674,L**** D*******,Production Engineer,svktekninjas@gmail.com,415-238-0082
E02835,C0411,A**** A*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02836,C0649,K**** P*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02837,C0608,O**** G*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02838,C0047,E**** S*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02839,C0215,T**** U*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02840,C0588,C**** C*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02841,C0507,Z**** Y*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02842,C0585,D**** A*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02843,C0332,D**** C*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02844,C0005,S**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02845,C0266,D**** K*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02846,C0377,D**** G*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02847,C0238,B**** P*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02848,C0688,K**** A*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02849,C0378,K**** C*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02850,C0393,Z**** K*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02851,C0592,L**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02852,C0346,L**** Y*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02853,C0257,S**** P*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02854,C0269,C**** K*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02855,C0016,B**** A*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02856,C0455,A**** Y*******,Mechanical Engineer,svktekninjas@gmail.com,415-238-0082
E02857,C0139,E**** Y*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02858,C0366,C**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02859,C0666,Z**** Y*******,Systems Engineer,svktekninjas@gmail.com,415-238-0082
E02860,C0070,B**** D*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02861,C0226,B**** D*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02862,C0168,S**** K*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02863,C0210,D**** Y*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02864,C0636,E**** K*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02865,C0137,T**** K*******,Logistics Coordinator,svktekninjas@gmail.com,415-238-0082
E02866,C0706,D**** G*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02867,C0656,O**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02868,C0356,C**** P*******,Process Engineer,svktekninjas@gmail.com,415-238-0082
E02869,C0550,E**** D*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02870,C0239,B**** K*******,Electrical Engineer,svktekninjas@gmail.com,415-238-0082
E02871,C0480,E**** D*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02872,C0252,B**** D*******,Procurement Manager,svktekninjas@gmail.com,415-238-0082
E02873,C0158,Z**** A*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02874,C0545,E**** C*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02875,C0009,E**** C*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02876,C0612,K**** O*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02877,C0550,B**** C*******,Key Account Executive,svktekninjas@gmail.com,415-238-0082
E02878,C0617,K**** O*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02879,C0376,B**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02880,C0517,T**** A*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02881,C0364,A**** Y*******,Sales Executive,svktekninjas@gmail.com,415-238-0082
E02882,C0489,T**** S*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02883,C0376,E**** Y*******,Territory Sales Rep,svktekninjas@gmail.com,415-238-0082
E02884,C0161,E**** D*******,Digital Marketing Executive,svktekninjas@gmail.com,415-238-0082
E02885,C0186,E**** G*******,Network Engineer,svktekninjas@gmail.com,415-238-0082
E02886,C0287,Z**** K*******,Growth Marketer,svktekninjas@gmail.com,415-238-0082
E02887,C0480,A**** K*******,Operations Director,svktekninjas@gmail.com,415-238-0082
E02888,C0387,D**** G*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02889,C0314,B**** K*******,Strategic Buyer,svktekninjas@gmail.com,415-238-0082
E02890,C0020,B**** G*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E02891,C0676,T**** C*******,Marketing Specialist,svktekninjas@gmail.com,415-238-0082
E02892,C0043,E**** D*******,Sales Manager,svktekninjas@gmail.com,415-238-0082
E02893,C0011,B**** Y*******,Brand Manager,svktekninjas@gmail.com,415-238-0082
E02894,C0671,O**** K*******,Software Developer,svktekninjas@gmail.com,415-238-0082
E02895,C0307,C**** Y*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02896,C0244,A**** K*******,Operations Manager,svktekninjas@gmail.com,415-238-0082
E02897,C0047,E**** P*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02898,C0512,C**** D*******,Plant Supervisor,svktekninjas@gmail.com,415-238-0082
E02899,C0566,O**** S*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02900,C0102,E**** D*******,Country Manager,svktekninjas@gmail.com,415-238-0082
E02901,C0127,A**** D*******,QA Specialist,svktekninjas@gmail.com,415-238-0082
E02902,C0129,A**** A*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E02903,C0537,B**** Y*******,Quality Assurance Lead,svktekninjas@gmail.com,415-238-0082
E02904,C0274,C**** K*******,Procurement Specialist,svktekninjas@gmail.com,415-238-0082
E02905,C0105,E**** C*******,Plant Manager,svktekninjas@gmail.com,415-238-0082
E02906,C0452,E**** K*******,Production Planner,svktekninjas@gmail.com,415-238-0082
E02907,C0299,E**** K*******,Account Manager,svktekninjas@gmail.com,415-238-0082
E02908,C0284,E**** A*******,Procurement Analyst,svktekninjas@gmail.com,415-238-0082
E02909,C0297,Z**** U*******,QA Technician,svktekninjas@gmail.com,415-238-0082
